"Transaction.ID","Customer.ID","Transaction.Amount","Transaction.Date","Payment.Method","Product.Category","Quantity","Customer.Age","Customer.Location","Device.Used","IP.Address","Shipping.Address","Billing.Address","Is.Fraudulent","Account.Age.Days","Transaction.Hour"
"1adadc58-8fab-4f4b-b43d-dda97079f9d1","1885c1f5-6766-4ac9-a0e7-43297cd5c3ec",19.91,"2024-02-29 12:39:13","PayPal","clothing",2,25,"New Christina","tablet","93.177.198.37","1617 Wright Fall Suite 727
Lindseystad, DC 36943","1617 Wright Fall Suite 727
Lindseystad, DC 36943",0,183,12
"24f19f59-3c57-47db-9861-fbe6fe693b60","4637a7c3-5f6b-4d5d-a4cd-519a1d88c27b",59.16,"2024-01-17 05:17:10","PayPal","home & garden",4,26,"New Kristinashire","tablet","107.25.157.236","5376 Kristie Forges
Changport, TN 40456","5376 Kristie Forges
Changport, TN 40456",0,238,5
"a4acca29-269e-4f1d-9f6b-0a016262fa2c","fde25131-935c-4d13-b12c-280d0a790c29",259.36,"2024-02-08 16:27:10","bank transfer","electronics",1,14,"Dixonhaven","mobile","205.175.195.42","19667 Susan Point Apt. 509
North Sarahchester, IL 54372","19667 Susan Point Apt. 509
North Sarahchester, IL 54372",0,207,16
"c3bd28db-1d81-4b21-8d7d-905266d45e3a","0a77152f-44ed-457a-b406-2bab24f41c10",334.48,"2024-02-22 20:32:57","bank transfer","electronics",4,15,"Michaelborough","mobile","117.53.193.101","06652 Henderson Flat Suite 239
North Melanie, UT 65969","06652 Henderson Flat Suite 239
North Melanie, UT 65969",0,270,20
"9cc31d86-7b1c-4188-ae1e-d0e6fb489a2e","faf4b498-7656-429a-b644-c92d9450f3fd",17.06,"2024-01-23 08:50:41","bank transfer","electronics",2,42,"Port Davidmouth","mobile","61.7.214.32","4555 Jones Spurs
Dianaborough, AS 39687","4555 Jones Spurs
Dianaborough, AS 39687",0,188,8
"eb0031b9-d961-41aa-9348-852ffbfc4d17","369edd79-94cb-494c-a4ce-c965e0fab0f8",577.19,"2024-03-17 15:33:45","debit card","home & garden",3,34,"North Caseyhaven","desktop","185.176.205.70","USNV Hernandez
FPO AA 07138","USNV Hernandez
FPO AA 07138",0,150,15
"c4e6db89-78ce-4e8c-a282-cbb88079e4d6","8c3a1995-5be5-43e6-b00d-4529ebb20ae3",207.87,"2024-03-29 05:54:50","credit card","home & garden",3,41,"East Amanda","desktop","49.219.49.237","840 Harris River
Mariaport, NH 89318","840 Harris River
Mariaport, NH 89318",0,177,5
"41051191-b117-4c17-ac6d-bd22f764cd9d","32eca441-275a-4806-a3ea-a0d988be1d35",81.95,"2024-03-05 20:55:16","debit card","electronics",3,22,"Jonfort","desktop","58.57.163.17","8162 Whitaker Vista
Port Michaelmouth, OH 88651","8162 Whitaker Vista
Port Michaelmouth, OH 88651",0,26,20
"14718863-deff-40a7-843e-324c8a095125","a1e1763a-babc-41a2-87d9-b71c9699686f",313.3,"2024-01-09 23:40:02","debit card","home & garden",4,43,"East Kathleen","desktop","26.141.158.234","1008 Tyler Lodge
Shirleychester, CT 11725","1008 Tyler Lodge
Shirleychester, CT 11725",0,157,23
"f88589ca-7e55-40da-8bbe-1203273032ce","dcd4836e-fdfa-4376-80b4-aa5ffca77563",12.66,"2024-02-19 21:30:25","bank transfer","home & garden",3,33,"Tylerstad","desktop","124.156.91.101","24105 Heather Alley
Ricefurt, ID 11666","24105 Heather Alley
Ricefurt, ID 11666",0,51,21
"fb0790c2-f081-4bdb-aebc-0c8ae70eb0eb","f8fea87a-53dd-4f6c-add7-1d70ade5a8ac",180.19,"2024-03-18 08:09:47","bank transfer","health & beauty",1,17,"Josephstad","tablet","26.56.148.173","22120 Stacy Ways Apt. 733
North Brendanstad, DC 68062","22120 Stacy Ways Apt. 733
North Brendanstad, DC 68062",0,19,8
"2ce420e3-3cd7-42d9-b951-861a1cabb42d","3ebcbb55-ba26-4ea2-b365-2bdcd81a2e07",272.59,"2024-01-10 17:57:39","debit card","toys & games",5,21,"West Meaganchester","tablet","51.16.227.178","4914 William Valleys Suite 978
Jordanville, WV 63794","4914 William Valleys Suite 978
Jordanville, WV 63794",0,30,17
"09b2d2dd-e909-46fe-83f5-0906f7ba0b7e","a9322d6c-9237-4f56-8308-5f12916ad720",220.07,"2024-02-23 23:48:48","debit card","health & beauty",5,51,"Chadland","desktop","1.183.160.221","7204 Leon Ridge
Ramirezborough, GA 15630","7204 Leon Ridge
Ramirezborough, GA 15630",0,263,23
"6a3d4b50-8a1b-4780-b81a-6d0c2ef42203","95cda71d-b93a-4c8f-b86f-756ee72e3f44",41.85,"2024-01-19 20:43:46","bank transfer","health & beauty",1,40,"North Samanthaborough","desktop","152.12.83.166","232 Donna Meadows
North Pamelastad, MN 21516","232 Donna Meadows
North Pamelastad, MN 21516",0,139,20
"ae47bbb3-e3e1-46cf-95ec-6f05b23eb677","8f5f83bd-27eb-47a0-8136-24a18eb18d52",254.74,"2024-03-31 13:19:24","debit card","health & beauty",3,48,"South Chelseyborough","mobile","52.208.0.142","0146 Rios Squares
Lewisfort, MD 77303","0146 Rios Squares
Lewisfort, MD 77303",0,226,13
"1ebaa52d-6d35-4b88-9d48-a3fa7cf0f458","0f3197a3-d1ed-4b10-bf48-0ed13674037f",23.14,"2024-03-03 16:13:18","credit card","clothing",4,21,"Nathanielmouth","tablet","27.43.200.227","705 Kimberly Ports
Bartonshire, WY 32262","USNS Evans
FPO AE 38460",0,20,16
"62fac0db-5d4c-487c-814b-71bf4e9c95dc","f68b6bbb-dc0f-4b7a-aedc-b3a0137648a9",10.72,"2024-01-11 19:20:00","credit card","electronics",4,51,"Maryton","desktop","19.126.224.26","14795 John Road Apt. 038
Ryanton, WY 73229","14795 John Road Apt. 038
Ryanton, WY 73229",0,69,19
"e2b95a6e-eb6f-43a3-a8a5-88aa4ef6ae90","abd71fe2-cd76-4d48-b455-fa7ca1af6a6d",48.16,"2024-03-27 06:59:03","debit card","toys & games",3,33,"Michaelmouth","desktop","178.179.175.159","198 John Trafficway
Josemouth, MI 16230","198 John Trafficway
Josemouth, MI 16230",0,276,6
"f075f7a1-6412-497f-804f-0beec37515eb","f061a914-7fb2-42c1-8bd1-27bd3ead9c22",83.14,"2024-03-07 23:22:22","debit card","toys & games",3,27,"Samanthaton","tablet","105.2.251.153","947 Vasquez Points
Garciaton, AS 88456","947 Vasquez Points
Garciaton, AS 88456",0,220,23
"c06c52c3-41c6-458f-a521-4e28d6a5e68a","0aabba5b-c8e6-44ed-9975-97fafd5c98fe",47.77,"2024-01-20 18:56:11","credit card","home & garden",1,37,"Lake Amytown","tablet","18.56.127.73","5164 Emily Glen Apt. 904
Crawfordshire, CA 56958","5164 Emily Glen Apt. 904
Crawfordshire, CA 56958",0,360,18
"92aa896f-683c-43ae-894f-17d54c540097","63fc8e54-44fc-48dc-af70-ec728fe34d24",77.99,"2024-02-22 12:06:34","bank transfer","health & beauty",4,30,"East Martinborough","tablet","17.139.143.164","923 Tami Stream
Toddhaven, NM 60904","923 Tami Stream
Toddhaven, NM 60904",1,43,12
"d8c4d97e-83a1-496b-95f2-9fd6e2a8d30b","0de5c076-3c9d-4766-9d48-561b176db22a",472.67,"2024-02-26 20:05:37","bank transfer","toys & games",2,37,"Port Robinchester","tablet","59.58.6.161","582 Walton Curve
East Debbiechester, NV 23427","582 Walton Curve
East Debbiechester, NV 23427",0,276,20
"5a471bde-fe05-43ee-98b4-162e993e50b9","1fb56ce9-b2e4-4286-9aa9-347396d5329f",96.24,"2024-02-08 07:40:55","PayPal","toys & games",1,39,"Port Teresaland","desktop","44.241.92.6","2533 Williams Loop
Toddberg, FM 59598","2533 Williams Loop
Toddberg, FM 59598",0,301,7
"261de6fe-837b-4b78-8ec5-eab9fd5ec727","3cd6fadf-a181-496e-8f5a-d4a508613030",34.8,"2024-02-24 01:01:02","credit card","toys & games",5,37,"Gillchester","tablet","207.47.133.235","48247 Jeanne Road
Vaughnhaven, PA 32936","48247 Jeanne Road
Vaughnhaven, PA 32936",0,50,1
"eb6a4337-0ec6-4c54-a8a6-5407002c9bc6","c91b32a7-9449-473f-befa-4427251d3f7a",72.05,"2024-03-14 19:50:13","credit card","clothing",1,38,"Kirkland","tablet","81.56.117.123","3213 Mckay Orchard
Lindaside, IN 66779","3213 Mckay Orchard
Lindaside, IN 66779",0,116,19
"453f0a1d-aee5-4b6d-93e4-bf3e8f07ef82","d899a29c-b42e-47fe-8667-5449ec6050a2",154.03,"2024-02-12 23:30:19","credit card","toys & games",1,39,"Debramouth","tablet","172.202.22.177","34583 Steven Land
West Bretttown, NE 95828","34583 Steven Land
West Bretttown, NE 95828",0,59,23
"9fc7fc55-9ebc-4251-971d-eb850f5b88ac","a78fbf57-fa81-4b99-a9a7-85a051f1613d",366.82,"2024-02-17 23:52:30","credit card","home & garden",1,50,"West Ronnieview","mobile","34.80.111.99","225 Roberts Crescent
East Cindy, DE 94087","225 Roberts Crescent
East Cindy, DE 94087",0,342,23
"61a32330-726b-496b-9824-5bbd51c5cb66","c35a6e6b-ae74-437c-ac20-d65c0ccbda5d",131.26,"2024-03-14 13:18:13","PayPal","electronics",4,20,"New Jonathanville","desktop","121.244.205.89","7214 Austin Plains Apt. 813
Johnsonborough, LA 48564","7214 Austin Plains Apt. 813
Johnsonborough, LA 48564",0,97,13
"e585646e-b89b-4c6a-9e3a-e47b3179fc92","1c4b0bb6-e56d-46e3-ad33-1e9f309ebf88",266.05,"2024-03-18 22:31:49","credit card","toys & games",4,38,"Mariahaven","desktop","179.59.10.98","38108 Robin Manors Suite 234
Mcleanview, NY 12255","38108 Robin Manors Suite 234
Mcleanview, NY 12255",0,177,22
"f614cf4f-12f2-4ac2-b971-8977d114e0bd","8831bbfb-2456-4ea7-be22-558c070c24f4",126.93,"2024-01-30 20:16:41","bank transfer","toys & games",1,37,"West Anthony","mobile","92.77.150.185","8006 Amy Hill Suite 644
South Seanfurt, PR 24099","8006 Amy Hill Suite 644
South Seanfurt, PR 24099",0,77,20
"f0c3c286-1a65-440d-9ef2-8de99f8c32d9","c31d24d1-324a-426c-a457-2e04fc6f262b",907.25,"2024-04-03 00:55:13","debit card","home & garden",3,26,"Maloneland","mobile","148.84.18.203","6651 Kenneth Ville Suite 400
Kristiberg, MN 42447","6651 Kenneth Ville Suite 400
Kristiberg, MN 42447",1,238,1
"298d310f-21a3-4e60-ae24-f1f0859b6d1e","c4893352-81ba-48c5-a7fa-bad66ebcb40e",300.97,"2024-03-12 04:24:17","credit card","toys & games",1,30,"Matthewsberg","desktop","29.9.8.87","63925 Aaron Shore
North Glenn, OK 56775","63925 Aaron Shore
North Glenn, OK 56775",0,98,4
"11d50cb4-9dcf-4898-b8ab-be576fda3868","3e2fe59b-e8db-44ba-9aa6-26336693bf5d",159.15,"2024-01-26 16:15:03","PayPal","home & garden",4,25,"Elizabethburgh","desktop","73.181.39.0","PSC 8672, Box 3069
APO AE 92088","PSC 8672, Box 3069
APO AE 92088",0,94,16
"0243cc6e-836a-4f3a-b1d5-5d1a0fd0cbe4","70bbbb1e-c3f0-4249-b57e-abec76c1078a",191.05,"2024-01-07 14:25:41","debit card","clothing",1,40,"Knoxton","tablet","168.64.49.221","125 Robinson Courts
Port David, CO 50582","125 Robinson Courts
Port David, CO 50582",0,70,14
"19125cfe-4d7c-4968-a00e-8e5eddc9606e","d848b19d-9be2-42c9-86c1-daebe12afa3d",14.26,"2024-01-14 06:17:43","debit card","health & beauty",5,28,"West Ralphmouth","tablet","87.173.7.87","9640 Davis Route Apt. 652
East Adamberg, MT 10805","4598 Amanda Walks Suite 602
Weberstad, SD 37302",0,70,6
"61229d40-58b1-4004-813e-64261833f012","681060fd-d6a0-478b-8f67-8d7ceba0c02d",45.09,"2024-02-24 09:10:05","PayPal","health & beauty",5,38,"Zacharyland","mobile","56.251.250.185","16928 Jennifer Ville Apt. 021
Williamport, FM 37225","16928 Jennifer Ville Apt. 021
Williamport, FM 37225",0,134,9
"58edeb96-0e79-4359-824d-adb01e6c0ae1","3313a7ae-da02-48de-87ed-5108dbebcbdd",184.93,"2024-03-14 10:37:08","debit card","home & garden",5,38,"North William","desktop","110.117.27.66","43955 Brady Summit
North Robert, NJ 77874","43955 Brady Summit
North Robert, NJ 77874",0,263,10
"5daad5a2-7070-43ed-8c90-a9212c1bede6","b0a118e5-38c1-42f0-83a0-549f4af13689",176.65,"2024-01-05 21:23:34","bank transfer","health & beauty",4,26,"Sosamouth","mobile","126.132.72.162","417 Young Plaza
Lake Jacobfurt, UT 19985","417 Young Plaza
Lake Jacobfurt, UT 19985",0,237,21
"91120038-f9a5-4965-a805-b001f7ee1c49","2056802e-f4c7-4ae0-b92a-a868e7230adf",154.57,"2024-03-06 06:35:10","bank transfer","home & garden",1,40,"Mckayhaven","tablet","145.37.246.73","2649 Mendoza Harbor Apt. 172
West Jeffrey, SD 94471","2649 Mendoza Harbor Apt. 172
West Jeffrey, SD 94471",0,172,6
"f21c285c-c88b-474c-b38a-20688e265d3f","90be66a8-4181-4057-8885-38017b101370",111.06,"2024-01-30 18:35:02","credit card","toys & games",1,48,"Escobarmouth","mobile","42.37.204.180","17743 Morales Lights Suite 207
West Rhondafurt, AZ 66225","17743 Morales Lights Suite 207
West Rhondafurt, AZ 66225",0,101,18
"efe5fac1-f85c-4bbd-8121-9083fa4d6886","206dd774-5604-469f-bb59-0e25e5472e98",22.66,"2024-02-10 09:46:59","bank transfer","home & garden",2,40,"New Larry","desktop","177.14.90.104","1926 Griffith Mall
North Tracyborough, AK 60182","1926 Griffith Mall
North Tracyborough, AK 60182",0,216,9
"2fe3f84e-a706-401f-ad21-a2be0d144013","fb41253a-bd35-4783-bc9f-2fdc0484a7e4",511.99,"2024-02-07 01:44:42","bank transfer","home & garden",4,7,"Johnsonstad","mobile","134.201.213.208","7295 Schultz Union
Barryview, NV 71716","7295 Schultz Union
Barryview, NV 71716",0,215,1
"3ccffb73-1e50-4ec3-b222-4a6bd639865b","db7253dc-6300-4c94-8437-d333b1f97dab",452.76,"2024-04-02 06:36:56","bank transfer","electronics",5,13,"Nataliemouth","mobile","153.92.129.147","6213 Kevin Mount
West Brianstad, WI 19498","6213 Kevin Mount
West Brianstad, WI 19498",0,212,6
"1d54fccc-aff3-4c9c-969d-e7326fa697f8","e931ca61-6c5e-4c9d-9885-9cadc453be22",112.93,"2024-02-28 16:24:02","bank transfer","home & garden",2,14,"Phillipsburgh","desktop","211.89.54.132","4475 Bender Hollow
West Michael, MO 46372","4475 Bender Hollow
West Michael, MO 46372",0,159,16
"0893b7fd-346d-498a-ad37-5822628bbd51","17f00935-2c6f-4fcc-9aec-c8c526d092f5",445.22,"2024-02-17 22:20:37","PayPal","health & beauty",1,41,"Penaland","tablet","44.253.207.84","5950 Linda Fall
Hermanfort, NH 75296","5950 Linda Fall
Hermanfort, NH 75296",0,207,22
"f3563fef-1410-4993-bfe8-a80cd2bf9725","0e000ede-e3c5-4dda-b68a-c36013834ba7",120.67,"2024-04-01 16:18:15","debit card","health & beauty",1,40,"South Michael","mobile","123.133.105.63","099 Pope Ford
North Anthonyfurt, PW 54899","099 Pope Ford
North Anthonyfurt, PW 54899",0,81,16
"5b9ebeff-e831-49a0-afe9-d040ae1b04e8","352bca6f-e904-4a10-b72b-cc1f16d1b96f",140.36,"2024-02-19 13:25:16","debit card","electronics",2,24,"Mitchelltown","mobile","179.96.180.109","2720 Miller Meadow Apt. 039
Rogersstad, NJ 23277","2720 Miller Meadow Apt. 039
Rogersstad, NJ 23277",0,269,13
"790c4b8a-f965-4b32-9337-6c8a0703c1df","9a633f1c-3ad4-4f63-ada0-984d43748eae",156.68,"2024-01-03 17:14:41","credit card","health & beauty",3,33,"Mosleyside","desktop","113.89.66.178","50559 Pena Expressway Apt. 699
West Charles, WY 80837","50559 Pena Expressway Apt. 699
West Charles, WY 80837",0,217,17
"e0e020ac-82c1-4da5-bb8b-f890d574f5d1","cf0ebdb7-6d7c-4bf6-ab8e-e4b317e42216",440.39,"2024-02-09 08:32:34","PayPal","health & beauty",1,39,"Johnsonton","desktop","72.113.213.64","547 Johnson Spurs
West Audreymouth, DE 36114","547 Johnson Spurs
West Audreymouth, DE 36114",0,233,8
"4b8db651-80d6-4d62-8417-7f05279813ed","55fe7003-14c8-4dfe-b2dd-b37ab2be50c7",746.21,"2024-01-22 22:46:41","PayPal","clothing",2,25,"South Brittanyburgh","desktop","11.64.174.42","31227 Buckley Walk Suite 718
New Elizabeth, WI 10162","31227 Buckley Walk Suite 718
New Elizabeth, WI 10162",0,162,22
"4213eb43-57e0-4e1e-b881-3de23bac4d57","3064e07b-982e-4d34-9303-6265a3c3719e",21.95,"2024-01-12 11:41:12","credit card","clothing",5,39,"West Hayden","mobile","105.98.192.240","8085 Peterson Grove
Hoganville, NH 86571","8085 Peterson Grove
Hoganville, NH 86571",0,112,11
"61321ca7-17d5-49f6-9c8c-0da55c727802","5faaa185-df85-4395-8ea4-64143cce7946",250.88,"2024-02-28 11:17:31","debit card","clothing",1,21,"Lake Nicholaschester","desktop","189.50.148.191","701 Sheena Points
North Michael, DE 34129","701 Sheena Points
North Michael, DE 34129",0,33,11
"88e72307-3362-40ef-a15a-ebc589ca4ffe","127b068c-ff96-46e8-b7ae-7a0d9e0b70c4",162.7,"2024-03-02 14:59:44","bank transfer","toys & games",1,42,"New Maureenport","mobile","98.238.132.195","19337 Troy Burg
West Cathy, NH 94898","19337 Troy Burg
West Cathy, NH 94898",0,221,14
"217e32f4-cde0-44c1-a178-4504cf14cbed","ba944654-351d-4151-90ac-e000358917c1",450.99,"2024-01-02 06:18:08","bank transfer","toys & games",2,37,"Smithville","desktop","132.215.146.201","7755 Mckee Valleys
North Rhonda, NJ 86357","7755 Mckee Valleys
North Rhonda, NJ 86357",0,145,6
"608e43be-753b-4fe5-acf7-6691c2c424cc","7121592c-46e6-4b7e-ac11-f95c25dcdbb8",173.16,"2024-01-14 01:25:46","debit card","health & beauty",4,55,"Kathleenchester","desktop","101.171.132.3","4144 Anthony Drives Apt. 245
East Kathryn, OH 89154","4144 Anthony Drives Apt. 245
East Kathryn, OH 89154",0,122,1
"97362838-9c88-4ef5-90e1-55c681117bd1","507d8709-b3bc-478c-9107-4203440dfa24",194.74,"2024-01-13 00:08:37","bank transfer","electronics",5,24,"West Alison","mobile","106.220.72.10","4006 Davis Mountain
Kevinfort, WA 97588","4006 Davis Mountain
Kevinfort, WA 97588",0,117,0
"2761b6ae-9c2b-42e7-a967-3043056462a2","55615723-a8cd-423a-bc3f-3aca1b600f25",183.39,"2024-01-22 07:31:45","credit card","clothing",2,55,"New Josephhaven","tablet","104.235.38.225","6683 Alvarez Garden
Whiteshire, KS 93453","6683 Alvarez Garden
Whiteshire, KS 93453",0,225,7
"b2134b5f-c340-470a-9337-fbf4ddd7524e","2d8ac0e8-109f-46ef-8b1f-91981490e2b3",16.81,"2024-03-26 23:22:54","bank transfer","electronics",1,30,"Johnmouth","desktop","205.189.50.1","5862 Charlene Green Suite 559
Port Megan, AK 68260","5862 Charlene Green Suite 559
Port Megan, AK 68260",0,320,23
"e2fedb61-cc73-4a98-9680-d225b3a3beea","fe31b7ef-e5a4-4087-bd11-9b0d1ceec258",371.99,"2024-01-02 12:53:01","credit card","clothing",3,44,"Mcbridechester","desktop","31.142.58.195","629 Phillips Shoal
Scottland, AK 50282","629 Phillips Shoal
Scottland, AK 50282",0,88,12
"fcc4411c-def3-49a5-8d32-beaa5316f4ca","674c2ac0-5f98-454b-a182-b5bf822485e3",482.91,"2024-01-08 19:50:59","bank transfer","electronics",2,34,"Reginabury","tablet","84.213.8.179","80098 Castro Falls
North Katie, FM 84867","934 Roberts Port
Normanburgh, AL 20766",0,97,19
"d0aaab96-eb6e-43a5-8107-f88865cab9ee","44f8dab6-6c98-4200-abb0-f94fd268deef",333.89,"2024-02-15 15:27:01","credit card","toys & games",4,48,"South Gabrielleville","tablet","138.204.6.174","58121 Victor Stravenue Suite 212
Michaeltown, NH 18973","58121 Victor Stravenue Suite 212
Michaeltown, NH 18973",0,94,15
"b2249ff0-ece8-4dfc-9b1a-41dda29b691f","27550274-cc48-4c02-8af4-37c4083fb506",138.63,"2024-01-22 20:45:11","bank transfer","clothing",2,26,"Aliciabury","desktop","88.111.53.151","83029 Christopher Keys
Keithtown, AK 13107","7745 Silva Glens
Shelleyburgh, WA 17692",0,53,20
"24c439ab-9de9-4fae-8305-02f73a67e8dd","8d083cf4-235a-4b58-b1b6-3f8bc6a27987",289.09,"2024-04-01 18:09:56","credit card","home & garden",2,24,"West Chris","desktop","18.51.162.28","25732 Ann Ville
Lake Stevenhaven, NV 52494","25732 Ann Ville
Lake Stevenhaven, NV 52494",0,143,18
"74287f26-0f99-4de9-a338-8956c75e2800","8af28265-de3b-4619-956c-04b4b2bbcf7e",178.85,"2024-01-19 21:51:01","bank transfer","electronics",3,24,"Garciaburgh","mobile","105.171.4.121","Unit 0439 Box 7962
DPO AA 61402","Unit 0439 Box 7962
DPO AA 61402",0,110,21
"01f78a92-778d-4fa9-a976-5f77b26662a4","c55fce15-d20e-4795-878f-8fc7cc5d5228",305.97,"2024-01-19 15:29:26","debit card","health & beauty",4,49,"Smallmouth","mobile","214.67.232.117","650 Webster Burg Suite 076
Bryanside, FL 51226","47856 Montgomery Pine Apt. 388
East Jennifermouth, AZ 65268",0,92,15
"23c16b75-4cc6-4e10-b0c6-41e2e1ee0791","582792f8-4b8d-4bf3-bc8d-eae9db11ea15",151.17,"2024-03-17 04:28:00","bank transfer","home & garden",3,49,"Cassandraville","mobile","214.100.128.197","USS Hall
FPO AP 03685","USS Hall
FPO AP 03685",0,319,4
"c1005178-4bc8-4b55-9148-465d3a610ac4","38de3470-9c26-4540-826b-6c57b67dec11",20.89,"2024-02-11 04:35:18","PayPal","home & garden",5,35,"East Christopherstad","mobile","12.247.116.153","99790 Christina Club Apt. 524
Madisonshire, AZ 58069","6897 Gonzalez Throughway
Nancyland, SC 69710",0,256,4
"d7de8abf-6a39-4ff6-be14-71b25740410c","2933b2e8-9ffd-4bb9-a784-19ccdc0bc029",221.25,"2024-03-02 04:48:11","debit card","health & beauty",1,39,"Evansshire","desktop","217.97.146.80","950 Soto Well
South Ryanton, CO 78584","950 Soto Well
South Ryanton, CO 78584",1,44,2
"029c34d9-76ec-47a5-b55d-8c3abdfe432d","48153927-2925-4b3a-a6c7-82cdb340fb49",16.94,"2024-01-08 06:03:24","credit card","home & garden",3,38,"East Robertberg","mobile","14.42.205.97","972 Erin Motorway
Jodimouth, DC 95758","972 Erin Motorway
Jodimouth, DC 95758",1,279,6
"5cd49714-dd2b-4859-8868-e724054dfd8e","79bba5ad-9e1c-426e-900f-4cf6519b7ea1",114.8,"2024-03-02 00:32:27","credit card","health & beauty",3,51,"Port Brad","tablet","219.141.161.201","13644 Church Haven Suite 694
Davebury, WV 31556","13644 Church Haven Suite 694
Davebury, WV 31556",0,54,0
"9a89806a-4346-45a5-9399-53ea2333a3ee","6b61c8b5-2430-4190-907a-9c4e74d00fb6",87.63,"2024-01-30 10:18:04","debit card","electronics",4,24,"Brianmouth","tablet","96.100.78.199","837 Barton Canyon
Webbborough, OR 93227","837 Barton Canyon
Webbborough, OR 93227",0,53,10
"f7abb3ed-2375-4a9d-9c6e-04a64d89c538","2cdab73c-850a-455a-adea-7fb2fc56cf6e",25.4,"2024-03-28 01:03:14","credit card","home & garden",4,27,"Zacharyside","tablet","209.188.3.117","55368 Davis Canyon
Youngbury, MN 99078","55368 Davis Canyon
Youngbury, MN 99078",0,344,1
"4eccec46-cc33-4f7a-83dc-d3cf8fb001a9","51d5cb23-1971-485c-a76d-50046107d604",73.77,"2024-02-12 03:54:57","PayPal","toys & games",1,38,"East Kevin","desktop","76.204.46.213","USCGC Sharp
FPO AP 55963","USCGC Sharp
FPO AP 55963",0,166,3
"4ee41ae7-9718-4f5e-8d61-4e31e8812cc2","478a42af-5bb7-4e0d-b268-bd94655a7b71",61.04,"2024-02-19 23:00:29","PayPal","health & beauty",4,21,"New Mary","desktop","133.2.180.37","USNV Williams
FPO AE 94859","USNV Williams
FPO AE 94859",0,47,23
"5abea7ca-cf98-4b5d-b038-8ab56d37203b","9273e4de-ab3f-4e1a-9f10-c16dbc4fcfba",370.21,"2024-01-12 02:22:06","PayPal","clothing",3,33,"South Jenniferfort","tablet","3.43.11.211","8183 Richardson Roads
Lake Yolandaton, FM 37543","8183 Richardson Roads
Lake Yolandaton, FM 37543",0,231,2
"298878c1-bde9-4532-823f-415d95f996cb","1be89c95-6794-4072-a45c-000d0939ce57",105.4,"2024-02-14 22:38:53","bank transfer","home & garden",3,49,"Lake Johnside","desktop","117.67.187.210","32522 Baker Burg Apt. 017
Anthonyhaven, MO 36989","32522 Baker Burg Apt. 017
Anthonyhaven, MO 36989",0,133,22
"43a58589-d077-438c-8329-3e82a0d5144a","f5d35f24-109a-43f0-bf4c-0552b27be5df",393.07,"2024-03-22 16:04:37","bank transfer","electronics",4,49,"Harringtonland","desktop","172.204.172.49","875 Amanda Trafficway
South Gabriel, SC 87773","875 Amanda Trafficway
South Gabriel, SC 87773",0,49,16
"5d3d4961-737b-46f3-a483-7c87d5f00765","c71fecae-d3b9-42cc-b511-a56671b236f2",19.75,"2024-01-14 12:25:44","PayPal","home & garden",1,24,"Simmonsmouth","tablet","177.157.253.66","27589 Logan Row
Annebury, OR 30893","27589 Logan Row
Annebury, OR 30893",0,127,12
"c1d3ade1-ab55-49dd-b723-083dd9279f04","f554033d-362f-4e6d-944f-dd807ab36e45",34.2,"2024-03-22 11:46:51","PayPal","electronics",2,34,"Shawnhaven","desktop","154.51.221.166","343 Sarah Creek
Tannerland, IL 89101","343 Sarah Creek
Tannerland, IL 89101",0,23,11
"3e9a3110-09bf-4284-bb6e-d1c0286520f5","b0d12b97-52bb-42fa-aee9-93cd981de577",329.33,"2024-03-11 06:30:24","credit card","toys & games",3,29,"West Lisaberg","desktop","207.153.79.80","563 Harvey Groves
Scottstad, VA 44803","674 Mark Dam
New Brendaville, MS 96850",0,66,6
"cc14539f-8667-446e-901b-83e715b81166","c78984f1-a22f-4b0b-a460-6a7dfaa3994a",116.89,"2024-01-10 04:54:39","debit card","home & garden",1,25,"East Martin","mobile","212.165.252.104","86923 Andrew Street
Lake Melissa, NH 02285","86923 Andrew Street
Lake Melissa, NH 02285",0,13,4
"f30df699-0ae8-456f-8c83-df3ff288bcb5","63831fa5-6fa7-4e31-94bf-b2b640e725ac",303.57,"2024-02-07 09:07:28","debit card","clothing",3,42,"Port Mary","desktop","119.214.254.222","18068 Dennis Forks Apt. 233
Sylviachester, OR 50788","18068 Dennis Forks Apt. 233
Sylviachester, OR 50788",0,165,9
"87c7a153-885d-432f-a9c2-712ede084500","b714511d-1c16-4b7b-8ab4-00bed0feacd5",158.56,"2024-01-16 23:13:49","bank transfer","health & beauty",2,34,"Jacobsonport","tablet","73.111.67.180","0158 Mitchell Loop Suite 923
Paulland, MO 72551","0158 Mitchell Loop Suite 923
Paulland, MO 72551",0,165,23
"6dc9254a-76a1-4647-afa6-7e1e5748b698","86aad467-e8ba-4b54-98ca-daaa1326e67d",220.57,"2024-01-26 20:55:49","debit card","electronics",3,27,"Lake Michael","tablet","131.212.189.74","4649 Waters Meadow Apt. 997
South Christina, PA 82494","4649 Waters Meadow Apt. 997
South Christina, PA 82494",0,318,20
"b9ed3b85-09b2-43ce-b994-703d4727ee75","109e9628-ff39-4f01-9cbd-8f382e7900c9",120.04,"2024-01-22 10:13:03","credit card","health & beauty",2,47,"Wadeshire","tablet","54.195.53.250","0619 Martha Underpass
Richardville, MO 73939","0619 Martha Underpass
Richardville, MO 73939",0,54,10
